marker,t,x,y,z
1,2008-06-17T06:08:00,496514.707392097,6777212.59133202,62.4511109770599
1,2008-06-17T06:23:00,496514.607101641,6777212.48464562,62.4800015198231
1,2008-06-17T06:38:00,496514.56500533,6777212.45024019,62.486582417808
1,2008-06-17T06:53:00,496514.509471431,6777212.38539745,62.5250401860631
1,2008-06-17T07:08:00,496514.398609868,6777212.27487469,62.545528410268
1,2008-06-17T07:23:00,496514.323271912,6777212.1799664,62.5882606219927
1,2008-06-17T07:38:00,496514.170146904,6777212.04904296,62.647413079596
1,2008-06-17T07:53:00,496514.094969856,6777211.95383978,62.6928373960715
1,2008-06-17T08:08:00,496513.985670339,6777211.8402367,62.7355785004949
1,2008-06-17T08:23:00,496513.92136656,6777211.74807315,62.7922248340228
1,2008-06-17T08:38:00,496513.810897895,6777211.63663949,62.8347766099935
1,2008-06-17T08:53:00,496513.701193317,6777211.5237928,62.8830920451668
1,2008-06-17T09:08:00,496513.614549252,6777211.42079235,62.9175584891951
1,2008-06-17T09:23:00,496513.47041642,6777211.29704285,62.9903424232951
1,2008-06-17T09:38:00,496513.37283954,6777211.19102005,63.0082125084716
1,2008-06-17T09:53:00,496513.261921256,6777211.08147644,63.0644808298007
1,2008-06-17T10:08:00,496513.171174864,6777210.98091556,63.0848644986877
1,2008-06-17T10:23:00,496513.04641708,6777210.86778081,63.1133855342882
1,2008-06-17T10:38:00,496512.925439681,6777210.75380497,63.1172884628299
1,2008-06-17T10:53:00,496512.809879283,6777210.64741154,63.1373066646829
1,2008-06-17T11:08:00,496512.712234254,6777210.54846801,63.1354606547087
1,2008-06-17T11:23:00,496512.580791164,6777210.43745333,63.1470767707611
1,2008-06-17T11:38:00,496512.474682213,6777210.33725803,63.1368312095547
1,2008-06-17T11:53:00,496512.320213239,6777210.21692848,63.1290416463778
1,2008-06-17T12:08:00,496512.210214879,6777210.11886776,63.1130870200585
1,2008-06-17T12:23:00,496512.0521033,6777209.99965639,63.08578743624
1,2008-06-17T12:38:00,496511.9336007,6777209.9001914,63.0667967573004
1,2008-06-17T12:53:00,496511.795532173,6777209.79025489,63.0149114267166
1,2008-06-17T13:08:00,496511.685921502,6777209.69817034,62.9763791381081
1,2008-06-17T13:23:00,496511.521651168,6777209.57942652,62.9297416972692
1,2008-06-17T13:38:00,496511.370138398,6777209.46578228,62.8611559015038
1,2008-06-17T13:53:00,496511.200048166,6777209.34669996,62.7895986066757
1,2008-06-17T14:08:00,496511.066310601,6777209.24106756,62.7072535637842
1,2008-06-17T14:23:00,496510.932700167,6777209.14117,62.6409825303854
1,2008-06-17T14:38:00,496510.75874335,6777209.02395357,62.5885117158904
1,2008-06-17T14:53:00,496510.603236891,6777208.9129925,62.5030978731627
1,2008-06-17T15:08:00,496510.462877804,6777208.8085833,62.4204859052023
1,2008-06-17T15:23:00,496510.264348938,6777208.67855306,62.3432626650393
1,2008-06-17T15:38:00,496510.114927521,6777208.56774718,62.274576605639
1,2008-06-17T15:53:00,496509.980156789,6777208.46433794,62.1810846188482
1,2008-06-17T16:08:00,496509.814452467,6777208.34907626,62.1094326892171
1,2008-06-17T16:23:00,496509.671928954,6777208.24285477,62.046108607487
1,2008-06-17T16:38:00,496509.507262105,6777208.12514751,61.9802032156936
1,2008-06-17T16:53:00,496509.366620852,6777208.01511224,61.9145232328034
1,2008-06-17T17:08:00,496509.236053064,6777207.90934487,61.8652099862467
1,2008-06-17T17:23:00,496509.067149857,6777207.78810602,61.8351675470853
1,2008-06-17T17:38:00,496508.877456255,6777207.65244933,61.7999065077406
1,2008-06-17T17:53:00,496508.794837638,6777207.56822298,61.7865724643622
1,2008-06-17T18:08:00,496508.661269341,6777207.45530769,61.762504703276
1,2008-06-17T18:23:00,496508.542844765,6777207.34989197,61.7521632981965
1,2008-06-17T18:38:00,496508.400364094,6777207.23075716,61.7364561214679
1,2008-06-17T18:53:00,496508.287802599,6777207.12572127,61.7455745665762
1,2008-06-17T19:08:00,496508.182191523,6777207.02532215,61.7792450873321
1,2008-06-17T19:23:00,496508.068767776,6777206.91532901,61.780348902852
1,2008-06-17T19:38:00,496507.932448825,6777206.796237,61.7924424015033
1,2008-06-17T19:53:00,496507.836477528,6777206.69492291,61.815474292461
1,2008-06-17T20:08:00,496507.72259028,6777206.58579813,61.8440171361992
1,2008-06-17T20:23:00,496507.639799251,6777206.48890137,61.8810101367012
1,2008-06-17T20:38:00,496507.511358472,6777206.37253127,61.9370960991507
1,2008-06-17T20:53:00,496507.444124791,6777206.28129191,61.9493401926127
1,2008-06-17T21:08:00,496507.317241629,6777206.16160792,61.9837154885699
1,2008-06-17T21:23:00,496507.231609854,6777206.06387649,62.0205619094263
1,2008-06-18T05:44:00,496503.268165512,6777202.50503688,62.0338100892861
1,2008-06-18T05:59:00,496503.144074267,6777202.39344973,62.0401605498794
1,2008-06-18T06:14:00,496503.020294189,6777202.28122828,62.0575294112799
1,2008-06-18T06:29:00,496502.911273602,6777202.17630416,62.0666672254576
1,2008-06-18T06:44:00,496502.791353406,6777202.06220363,62.0869442345057
1,2008-06-18T06:59:00,496502.686109193,6777201.956045,62.1072446342869
1,2008-06-18T07:14:00,496502.592826401,6777201.85661113,62.1685658401228
1,2008-06-18T07:29:00,496502.473851733,6777201.74058519,62.1945222240151
1,2008-06-18T07:44:00,496502.342521201,6777201.61898122,62.2232275778413
1,2008-06-18T07:59:00,496502.263586853,6777201.52122422,62.2711369830172
1,2008-06-18T08:14:00,496502.170628325,6777201.41513815,62.3246904343283
1,2008-06-18T08:29:00,496502.051391477,6777201.30004259,62.3781180015789
1,2008-06-18T08:44:00,496501.929955399,6777201.18267266,62.4369556283114
1,2008-06-18T08:59:00,496501.836805473,6777201.07685847,62.4821707813338
1,2008-06-18T09:14:00,496501.735121325,6777200.96338227,62.5031315060218
1,2008-06-18T09:29:00,496501.630138039,6777200.85674533,62.5727130050025
1,2008-06-18T09:44:00,496501.536580498,6777200.75189334,62.6124051567814
1,2008-06-18T09:59:00,496501.416705031,6777200.63836228,62.7039882463278
1,2008-06-18T10:14:00,496501.309836807,6777200.5290756,62.7188635622623
1,2008-06-18T10:29:00,496501.205330346,6777200.42177907,62.7583626275404
1,2008-06-18T10:44:00,496501.102745261,6777200.31647723,62.8115089296224
1,2008-06-18T10:59:00,496500.969851209,6777200.19865997,62.8316591046653
1,2008-06-18T11:14:00,496500.864438173,6777200.09315399,62.8244001786107
1,2008-06-18T11:29:00,496500.743017709,6777199.9831062,62.8471524131803
1,2008-06-18T11:44:00,496500.635592165,6777199.88170767,62.8751942437664
1,2008-06-18T11:59:00,496500.493704862,6777199.76360847,62.8566727839103
1,2008-06-18T12:14:00,496500.393181967,6777199.66758932,62.8570290450671
1,2008-06-18T12:29:00,496500.259997952,6777199.55662596,62.849262274318
1,2008-06-18T12:44:00,496500.138911089,6777199.45252527,62.822170747162
1,2008-06-18T12:59:00,496500.010144472,6777199.34501575,62.7979284545182
1,2008-06-18T13:14:00,496499.870407261,6777199.23527923,62.7625370159159
1,2008-06-18T13:29:00,496499.744575999,6777199.13459578,62.7377384163184
1,2008-06-18T13:44:00,496499.582224061,6777199.01510328,62.6802811404907
1,2008-06-18T13:59:00,496499.429153334,6777198.90147904,62.6144377300158
1,2008-06-18T14:14:00,496499.293119817,6777198.79675858,62.559591806141
1,2008-06-18T14:29:00,496499.132546239,6777198.68007848,62.4938196957905
1,2008-06-18T14:44:00,496498.997791937,6777198.57918884,62.4250485576822
1,2008-06-18T14:59:00,496498.835183234,6777198.46640783,62.3451448289402
1,2008-06-18T15:14:00,496498.663445094,6777198.34750183,62.2572735040715
1,2008-06-18T15:29:00,496498.51331694,6777198.24078068,62.1938415251731
1,2008-06-18T15:44:00,496498.377814426,6777198.14156917,62.0976175565258
1,2008-06-18T15:59:00,496498.175622236,6777198.01008467,62.0067721531533
1,2008-06-18T16:14:00,496498.031579122,6777197.90307023,61.8996593102179
1,2008-06-18T16:29:00,496497.854042796,6777197.78406421,61.8198154748495
1,2008-06-18T16:44:00,496497.68977025,6777197.66851124,61.7264517977221
1,2008-06-18T16:59:00,496497.541701753,6777197.5638307,61.6520148557897
1,2008-06-18T17:14:00,496497.395622397,6777197.45544214,61.5888409740044
1,2008-06-18T17:29:00,496497.21678859,6777197.33212647,61.5202028891275
1,2008-06-18T17:44:00,496497.101189528,6777197.23638416,61.4626793268698
1,2008-06-18T17:59:00,496496.936729692,6777197.11490592,61.4217987971981
1,2008-06-18T19:16:00,496496.3522239,6777196.54678888,61.2906106919677
1,2008-06-18T19:31:00,496496.25412722,6777196.44598048,61.2942489380081
1,2008-06-18T19:46:00,496496.126135855,6777196.33162936,61.3197274847271
1,2008-06-18T20:02:00,496496.007894758,6777196.21592358,61.3401830280613
1,2008-06-18T20:16:00,496495.910312808,6777196.12055582,61.3735355623887
1,2008-06-18T20:31:00,496495.815795965,6777196.01878124,61.3993291542596
1,2008-06-18T20:52:00,496495.65041749,6777195.85526807,61.4432604584616
1,2008-06-18T21:01:00,496495.581430339,6777195.78912291,61.4510110787476
1,2008-06-18T21:16:00,496495.492435691,6777195.68894578,61.4850458296349
1,2008-06-18T21:31:00,496495.401292247,6777195.58664275,61.5327525608564
1,2008-06-18T21:46:00,496495.292519569,6777195.4767901,61.5777350513576
1,2008-06-18T22:01:00,496495.181663175,6777195.36491064,61.6172624056319
1,2008-06-18T22:16:00,496495.100549076,6777195.2671478,61.6760088412163
1,2008-06-18T22:31:00,496494.991068811,6777195.15886687,61.7179903563239
1,2008-06-18T22:46:00,496494.894643143,6777195.05515416,61.7601775011004
1,2008-06-18T23:01:00,496494.805467134,6777194.95531953,61.7941538461512
1,2008-06-18T23:16:00,496494.668972455,6777194.83353472,61.849955610478
1,2008-06-18T23:31:00,496494.592839452,6777194.73831687,61.8648181725754
1,2008-06-18T23:46:00,496494.4923022,6777194.63690043,61.9258175589216
1,2008-06-19T00:01:00,496494.380114527,6777194.52804439,61.9377724810023
1,2008-06-19T00:16:00,496494.247046575,6777194.41204353,61.9576133032191
1,2008-06-19T00:31:00,496494.161163844,6777194.31807642,61.9775876378069
1,2008-06-19T00:46:00,496494.030552952,6777194.20340913,61.9864775228357
1,2008-06-19T01:01:00,496493.935922296,6777194.10854667,62.019821481491
1,2008-06-19T01:16:00,496493.828520317,6777194.00927286,62.0203450296899
1,2008-06-19T01:31:00,496493.679707273,6777193.88787904,62.007326312409
1,2008-06-19T01:46:00,496493.55884389,6777193.78475085,62.0129929119555
1,2008-06-19T02:01:00,496493.434370031,6777193.67638979,61.9834340421214
1,2008-06-19T02:16:00,496493.308226009,6777193.5715347,61.9725970093192
1,2008-06-19T02:31:00,496493.191810603,6777193.47176883,61.9536559353761
1,2008-06-19T02:46:00,496493.046117398,6777193.35680325,61.9347902234156
1,2008-06-19T03:01:00,496492.936920664,6777193.26121677,61.9048708994956
1,2008-06-19T03:16:00,496492.783514023,6777193.14366342,61.8667278119892
1,2008-06-19T03:31:00,496492.654903852,6777193.03768789,61.8314645890235
1,2008-06-19T03:46:00,496492.53244573,6777192.93762529,61.7985654228153
1,2008-06-19T04:01:00,496492.399937714,6777192.82727859,61.760713922713
1,2008-06-19T04:16:00,496492.251608273,6777192.71181256,61.7198412227975
1,2008-06-19T04:31:00,496492.123213316,6777192.60549647,61.6872702208328
1,2008-06-19T04:46:00,496491.994700943,6777192.49967767,61.6683477345313
1,2008-06-19T05:01:00,496491.89611266,6777192.40705941,61.6550203927843
1,2008-06-19T05:16:00,496491.749605864,6777192.28815339,61.6171960936275
1,2008-06-19T05:31:00,496491.633935375,6777192.1869185,61.6065522972309
1,2008-06-19T05:46:00,496491.483444176,6777192.06361209,61.5798214520555
1,2008-06-19T06:01:00,496491.384215654,6777191.96651654,61.5776013121463
1,2008-06-19T06:16:00,496491.258877886,6777191.85405871,61.589344357662
1,2008-06-19T06:31:00,496491.139411526,6777191.74830875,61.6144085192768
1,2008-06-19T06:46:00,496491.020625125,6777191.63528366,61.6153731367347
1,2008-06-19T07:01:00,496490.897781507,6777191.52387948,61.6462118663305
1,2008-06-19T07:16:00,496490.813048753,6777191.42822144,61.6718139333296
1,2008-06-19T07:31:00,496490.681949588,6777191.30901497,61.7109693314084
1,2008-06-19T07:46:00,496490.606054117,6777191.21395031,61.7395662230907
1,2008-06-19T08:01:00,496490.501671874,6777191.10891247,61.8141525680087
1,2008-06-19T08:16:00,496490.384347754,6777190.9928229,61.8182065043736
1,2008-06-19T08:31:00,496490.273504407,6777190.88217185,61.8902899461132
1,2008-06-19T08:46:00,496490.188731811,6777190.78064537,61.9271809737654
1,2008-06-19T09:01:00,496490.104139919,6777190.67877274,61.9858391707372
1,2008-06-19T09:16:00,496489.984906726,6777190.56019024,62.0390746391623
1,2008-06-19T09:31:00,496489.902843295,6777190.45949135,62.084148769273
1,2008-06-19T09:46:00,496489.813057868,6777190.3618537,62.1778515556371
1,2008-06-19T10:01:00,496489.70126206,6777190.24724356,62.2228795342768
1,2008-06-19T10:16:00,496489.587997202,6777190.13524042,62.2813539275554
1,2008-06-19T10:31:00,496489.482973086,6777190.02571561,62.3015642809722
1,2008-06-19T10:46:00,496489.40183658,6777189.92956611,62.3299159924439
1,2008-06-19T11:01:00,496489.283722199,6777189.81522266,62.3691960155192
1,2008-06-19T11:16:00,496489.176252884,6777189.7105905,62.4164316520746
1,2008-06-19T11:31:00,496489.083014149,6777189.61415152,62.4388948862269
1,2008-06-19T11:46:00,496488.950554382,6777189.49828068,62.4505619343224
1,2008-06-19T12:01:00,496488.841017032,6777189.39775462,62.47276561143
1,2008-06-19T12:16:00,496488.712742046,6777189.2859615,62.4760328190737
1,2008-06-19T12:31:00,496488.605392308,6777189.18729979,62.4545224519206
1,2008-06-19T12:46:00,496488.475154,6777189.07936753,62.4492094784621
1,2008-06-19T13:01:00,496488.35850164,6777188.98139028,62.457537377285
1,2008-06-19T13:16:00,496488.244941111,6777188.88294203,62.4220479139478
1,2008-06-19T13:31:00,496488.106242325,6777188.77376731,62.3783968035543
1,2008-06-19T13:46:00,496487.981527495,6777188.673275,62.3373762357136
1,2008-06-19T14:01:00,496487.843079044,6777188.56993054,62.2960033096253
1,2008-06-19T14:16:00,496487.700795501,6777188.46210628,62.2303272143624
1,2008-06-19T14:31:00,496487.545742565,6777188.34923228,62.1726351293341
1,2008-06-19T14:46:00,496487.430888443,6777188.25963445,62.1121472995731
1,2008-06-19T15:01:00,496487.284888626,6777188.15297417,62.0298651518575
1,2008-06-19T15:16:00,496487.099439341,6777188.02784363,61.9311174626384
1,2008-06-19T15:31:00,496486.955307224,6777187.92324471,61.8569227141389
1,2008-06-19T15:46:00,496486.781474411,6777187.80536959,61.7581743406914
1,2008-06-19T16:01:00,496486.626916753,6777187.69790445,61.6783318637974
1,2008-06-19T16:16:00,496486.469289835,6777187.59000574,61.598420179044
1,2008-06-19T16:31:00,496486.315418288,6777187.48118308,61.4860691588339
1,2008-06-19T16:46:00,496486.162574233,6777187.37610741,61.40622907331
1,2008-06-19T17:01:00,496486.017364956,6777187.27450651,61.3236577629908
1,2008-06-19T17:16:00,496485.849901316,6777187.15586813,61.2086798395374
1,2008-06-19T17:31:00,496485.697361272,6777187.05045936,61.1643518119805
1,2008-06-19T17:46:00,496485.548089896,6777186.93841465,61.0823559880387
1,2008-06-19T18:01:00,496485.400195811,6777186.82962536,61.0247533542702
1,2008-06-19T18:16:00,496485.263859698,6777186.72236079,60.9646809989234
1,2008-06-19T18:46:00,496484.996823617,6777186.50872365,60.8828864445102
1,2008-06-19T19:01:00,496484.869532455,6777186.40167146,60.8530685274957
1,2008-06-19T19:16:00,496484.714609537,6777186.28274477,60.8505425969338
1,2008-06-19T19:31:00,496484.606394499,6777186.18048978,60.8265353931084
1,2008-06-19T19:46:00,496484.441795003,6777186.0500555,60.8243629384868
1,2008-06-19T20:01:00,496484.378299732,6777185.96830498,60.8224611913485
1,2008-06-19T20:16:00,496484.241886177,6777185.84892405,60.8204769687633
1,2008-06-19T20:31:00,496484.144685944,6777185.74937985,60.8511631124517
1,2008-06-19T20:46:00,496484.038904361,6777185.64232103,60.8631122146207
1,2008-06-19T21:01:00,496483.938786926,6777185.54206236,60.9291964853875
1,2008-06-19T21:16:00,496483.826646954,6777185.4294717,60.9331494842255
1,2008-06-19T21:31:00,496483.72658469,6777185.32314665,60.980582784229
1,2008-06-19T21:46:00,496483.633241751,6777185.22170184,61.0335031066061
1,2008-06-19T22:01:00,496483.541092435,6777185.11786605,61.0646236620553
1,2008-06-19T22:16:00,496483.424256483,6777185.00244934,61.1230932980911
1,2008-06-19T22:31:00,496483.33154698,6777184.89980344,61.1786524494557
1,2008-06-19T22:46:00,496483.225282189,6777184.78772485,61.2153425893746
1,2008-06-19T23:01:00,496483.147391654,6777184.69247914,61.2655849064088
1,2008-06-19T23:16:00,496483.037125207,6777184.58233065,61.3291970733262
1,2008-06-19T23:31:00,496482.93210214,6777184.47382327,61.3685213946317
1,2008-06-19T23:46:00,496482.831092147,6777184.36988526,61.4321107557566
1,2008-06-20T00:01:00,496482.725330429,6777184.26292595,61.454806700092
1,2008-06-20T00:16:00,496482.602774705,6777184.14687882,61.4885443541622
1,2008-06-20T00:31:00,496482.514895994,6777184.05332187,61.5191747404701
1,2008-06-20T00:46:00,496482.418273899,6777183.95260495,61.5363485859733
1,2008-06-20T01:01:00,496482.315047097,6777183.85327021,61.5558588880741
1,2008-06-20T01:16:00,496482.180319297,6777183.73729376,61.5701352877318
1,2008-06-20T01:31:00,496482.095140946,6777183.64436546,61.5598795209944
1,2008-06-20T01:46:00,496481.93108921,6777183.51979596,61.5790528510273
1,2008-06-20T02:01:00,496481.819264125,6777183.41907148,61.5739277879015
1,2008-06-20T02:16:00,496481.68515738,6777183.30837334,61.5687289504727
1,2008-06-20T02:31:00,496481.586226191,6777183.21270474,61.5281725502439
1,2008-06-20T02:46:00,496481.440685005,6777183.10030434,61.5309486391496
1,2008-06-20T03:01:00,496481.299171492,6777182.98557493,61.509287267609
1,2008-06-20T03:16:00,496481.192436194,6777182.89351752,61.5118921401132
1,2008-06-20T03:31:00,496481.080602217,6777182.79339533,61.4358890279943
1,2008-06-20T03:46:00,496480.954051294,6777182.69173411,61.4220932259077
1,2008-06-20T04:01:00,496480.786984483,6777182.56728993,61.3975822762787
1,2008-06-20T04:16:00,496480.661890388,6777182.46297218,61.3378078516264
1,2008-06-20T04:31:00,496480.530973767,6777182.3582322,61.3076904331509
1,2008-06-20T04:46:00,496480.395319733,6777182.25045107,61.2831119332957
1,2008-06-20T05:01:00,496480.244328496,6777182.13046944,61.2315703868419
1,2008-06-20T05:16:00,496480.120537849,6777182.03002646,61.217882533733
1,2008-06-20T05:31:00,496479.976014893,6777181.91586153,61.204322337165
1,2008-06-20T05:46:00,496479.873004604,6777181.82272239,61.1880927965585
1,2008-06-20T06:01:00,496479.751913836,6777181.71649866,61.1638972748663
1,2008-06-20T06:16:00,496479.602307215,6777181.5941014,61.1370856062354
1,2008-06-20T06:31:00,496479.495270454,6777181.49038754,61.1131936086143
1,2008-06-20T06:46:00,496479.376802666,6777181.38537387,61.121758494317
1,2008-06-20T07:01:00,496479.271424361,6777181.2845501,61.1358726187224
1,2008-06-20T07:16:00,496479.127352613,6777181.16373322,61.1691478228147
1,2008-06-20T07:31:00,496479.022357771,6777181.06197489,61.1969610581176
1,2008-06-20T07:46:00,496478.914853674,6777180.95339231,61.1923969396452
1,2008-06-20T08:01:00,496478.823752193,6777180.85468085,61.2340947197155
1,2008-06-20T08:16:00,496478.695172708,6777180.73334705,61.2570268832678
1,2008-06-20T08:31:00,496478.598410342,6777180.63369618,61.3149612585762
1,2008-06-20T08:46:00,496478.485702803,6777180.5173965,61.3570003263887
1,2008-06-20T09:01:00,496478.38854906,6777180.41265589,61.3907447920921
1,2008-06-20T09:16:00,496478.299178365,6777180.3108411,61.4463114962684
1,2008-06-20T09:31:00,496478.208349443,6777180.20538224,61.5074580866311
1,2008-06-20T09:46:00,496478.092488354,6777180.08935101,61.5658193016739
1,2008-06-20T10:01:00,496478.013779948,6777179.99069291,61.6160265093205
1,2008-06-20T10:16:00,496477.936750646,6777179.89484729,61.7097093872106
1,2008-06-20T10:31:00,496477.813420218,6777179.77516332,61.7434463893102
1,2008-06-20T10:46:00,496477.705119176,6777179.66237232,61.7963319763876
1,2008-06-20T11:01:00,496477.608422018,6777179.55693966,61.8409769008391
1,2008-06-20T11:16:00,496477.510934605,6777179.45288706,61.8936319324096
1,2008-06-20T11:31:00,496477.396625694,6777179.34010152,61.9299365205949
1,2008-06-20T11:46:00,496477.298201806,6777179.23840176,61.963287827318
1,2008-06-20T12:01:00,496477.192069336,6777179.13324856,61.9885732503312
1,2008-06-20T12:16:00,496477.072710189,6777179.02468102,62.0326470236673
1,2008-06-20T12:31:00,496476.952461527,6777178.91746971,62.0383885577987
1,2008-06-20T12:46:00,496476.840188972,6777178.81279242,62.0334505291657
1,2008-06-20T13:01:00,496476.716894632,6777178.70578228,62.0336859118009
1,2008-06-20T13:16:00,496476.580491308,6777178.59425116,62.0256508587471
1,2008-06-20T13:31:00,496476.474917702,6777178.50079891,62.0147037913089
1,2008-06-20T13:46:00,496476.338564204,6777178.38965357,61.9848975909807
1,2008-06-20T14:01:00,496476.225092373,6777178.29358119,61.9439852717514
1,2008-06-20T14:16:00,496476.061811651,6777178.17480005,61.9055572526064
1,2008-06-20T14:31:00,496475.937351091,6777178.07634596,61.8562094513978
1,2008-06-20T14:46:00,496475.763555036,6777177.95446866,61.785020922886
1,2008-06-20T15:01:00,496475.6221981,6777177.8470313,61.711221777174
1,2008-06-20T15:16:00,496475.483924222,6777177.74548916,61.642620664625
1,2008-06-20T15:31:00,496475.333893989,6777177.63740052,61.5739636252031
1,2008-06-20T15:46:00,496475.171234988,6777177.5236223,61.4808777839024
1,2008-06-20T16:01:00,496475.019725471,6777177.41849773,61.403946971497
1,2008-06-20T16:16:00,496474.891974052,6777177.32059805,61.2973754656546
1,2008-06-20T16:31:00,496474.702003912,6777177.19452035,61.2040976406213
1,2008-06-20T16:46:00,496474.540002647,6777177.0858274,61.1161876935598
