marker,t,x,y,z
3,2008-06-17T06:10:00,496669.075411395,6777290.05010577,68.2005649474766
3,2008-06-17T06:25:00,496668.980843124,6777289.94000024,68.220070466299
3,2008-06-17T06:40:00,496668.947953945,6777289.91190111,68.2409746089921
3,2008-06-17T06:55:00,496668.888133671,6777289.84426641,68.2665560171735
3,2008-06-17T07:10:00,496668.767269953,6777289.73430982,68.3051594146046
3,2008-06-17T07:25:00,496668.691001203,6777289.63183103,68.3159120879095
3,2008-06-17T07:40:00,496668.549423916,6777289.51231113,68.368780060327
3,2008-06-17T07:55:00,496668.470090792,6777289.41037639,68.4075038862779
3,2008-06-17T08:10:00,496668.364449201,6777289.29815157,68.412788390936
3,2008-06-17T08:25:00,496668.281515362,6777289.19939845,68.5045361450458
3,2008-06-17T08:40:00,496668.192447188,6777289.09040297,68.5043540071946
3,2008-06-17T08:55:00,496668.094334739,6777288.98259715,68.5430949843425
3,2008-06-17T09:10:00,496667.990969195,6777288.87335469,68.567798473566
3,2008-06-17T09:25:00,496667.85956541,6777288.75999174,68.6398903762159
3,2008-06-17T09:40:00,496667.755621493,6777288.65218208,68.6730593962805
3,2008-06-17T09:55:00,496667.668112165,6777288.54912749,68.7004653259693
3,2008-06-17T10:10:00,496667.564063627,6777288.44254929,68.7222439168205
3,2008-06-17T10:25:00,496667.467661866,6777288.33908991,68.7354831705499
3,2008-06-17T10:40:00,496667.33337467,6777288.22585326,68.7626832087392
3,2008-06-17T10:55:00,496667.193561768,6777288.11142186,68.7731083459328
3,2008-06-17T11:10:00,496667.110238212,6777288.01428174,68.7721519099807
3,2008-06-17T11:25:00,496666.988773567,6777287.90754134,68.7739418870997
3,2008-06-17T11:40:00,496666.88076695,6777287.80454115,68.7673641987726
3,2008-06-17T11:55:00,496666.712517721,6777287.68764801,68.7773241909138
3,2008-06-17T12:10:00,496666.631748183,6777287.59209617,68.7371797625591
3,2008-06-17T12:25:00,496666.479192883,6777287.48150009,68.7442979485018
3,2008-06-17T12:40:00,496666.349024276,6777287.37465089,68.7067063753045
3,2008-06-17T12:55:00,496666.212899764,6777287.26848827,68.6662435255291
3,2008-06-17T13:10:00,496666.114349728,6777287.17397486,68.6397391447615
3,2008-06-17T13:25:00,496665.950742323,6777287.06187384,68.6046066162744
3,2008-06-17T13:40:00,496665.811921116,6777286.95467467,68.5389658748284
3,2008-06-17T13:55:00,496665.637411284,6777286.84005403,68.5206381594243
3,2008-06-17T14:10:00,496665.509379771,6777286.7367884,68.4605977672488
3,2008-06-17T14:25:00,496665.38364238,6777286.63511631,68.3696578234853
3,2008-06-17T14:40:00,496665.224928568,6777286.52646862,68.3288675892975
3,2008-06-17T14:55:00,496665.083021788,6777286.42084165,68.2630980879341
3,2008-06-17T15:10:00,496664.964927583,6777286.32348805,68.2111490347459
3,2008-06-17T15:25:00,496664.766202124,6777286.20213317,68.1537217577738
3,2008-06-17T15:40:00,496664.615808753,6777286.09515788,68.1046279478938
3,2008-06-17T15:55:00,496664.4663952,6777285.98556347,68.022169598598
3,2008-06-17T16:10:00,496664.324604193,6777285.87949974,67.9592811671542
3,2008-06-17T16:25:00,496664.193566363,6777285.77630063,67.9158587153331
3,2008-06-17T16:40:00,496664.036381594,6777285.66323874,67.8615101569134
3,2008-06-17T16:55:00,496663.899792349,6777285.55937939,67.8320390865058
3,2008-06-17T17:10:00,496663.766954075,6777285.45313022,67.7833520252124
3,2008-06-17T17:25:00,496663.607575447,6777285.33767987,67.7570331781587
3,2008-06-17T17:40:00,496663.429017105,6777285.21740563,67.7335921311624
3,2008-06-17T17:55:00,496663.333841638,6777285.12285144,67.7350190831464
3,2008-06-17T18:10:00,496663.21301444,6777285.01491783,67.7034971975449
3,2008-06-17T18:25:00,496663.078789223,6777284.90323751,67.6885880285389
3,2008-06-17T18:40:00,496662.955048414,6777284.79606854,67.6876815088184
3,2008-06-17T18:55:00,496662.845757939,6777284.68984705,67.6784237684557
3,2008-06-17T19:10:00,496662.738041704,6777284.58769553,67.7278358547387
3,2008-06-17T19:25:00,496662.612809827,6777284.47568845,67.7243914945677
3,2008-06-17T19:40:00,496662.468146213,6777284.36048136,67.7626724981062
3,2008-06-17T19:55:00,496662.381227541,6777284.25741425,67.7592617867321
3,2008-06-17T20:10:00,496662.272307687,6777284.1494901,67.769847319914
3,2008-06-17T20:25:00,496662.187190974,6777284.05047072,67.8166378370742
3,2008-06-17T20:40:00,496662.056732398,6777283.93688986,67.8578796402592
3,2008-06-17T20:55:00,496661.991142698,6777283.84053749,67.8628819002104
3,2008-06-17T21:10:00,496661.868959686,6777283.72860506,67.9014456082316
3,2008-06-17T21:25:00,496661.779326683,6777283.62508657,67.9259805111463
3,2008-06-18T05:46:00,496657.866424884,6777280.10791524,67.9760878166636
3,2008-06-18T06:01:00,496657.771291473,6777280.00577115,67.9835909381508
3,2008-06-18T06:16:00,496657.632594999,6777279.89270234,68.0106532135269
3,2008-06-18T06:31:00,496657.505402268,6777279.78018588,68.0127902852855
3,2008-06-18T06:46:00,496657.408102228,6777279.67488621,68.0149284988589
3,2008-06-18T07:01:00,496657.291818806,6777279.56535207,68.0364565957924
3,2008-06-18T07:16:00,496657.202147353,6777279.46418206,68.0803365103596
3,2008-06-18T07:31:00,496657.091863698,6777279.35398756,68.1049250465663
3,2008-06-18T07:46:00,496656.959880436,6777279.23847262,68.1376717126495
3,2008-06-18T08:01:00,496656.873535676,6777279.13543943,68.1789090469593
3,2008-06-18T08:16:00,496656.763686972,6777279.0246688,68.2090510959872
3,2008-06-18T08:31:00,496656.672185735,6777278.92002523,68.2642347184724
3,2008-06-18T08:46:00,496656.564735013,6777278.81013419,68.2972661167001
3,2008-06-18T09:01:00,496656.465631719,6777278.70222472,68.3384527629652
3,2008-06-18T09:16:00,496656.366433613,6777278.59433915,68.3657826670724
3,2008-06-18T09:31:00,496656.259106969,6777278.4845641,68.4154514886476
3,2008-06-18T09:46:00,496656.164464458,6777278.38053753,68.4788316682195
3,2008-06-18T10:01:00,496656.043451969,6777278.26822607,68.5060158403279
3,2008-06-18T10:16:00,496655.954549231,6777278.16476117,68.5388567701319
3,2008-06-18T10:31:00,496655.835925486,6777278.05442201,68.5770866501217
3,2008-06-18T10:46:00,496655.741271838,6777277.9506577,68.5931769639508
3,2008-06-18T11:01:00,496655.60605709,6777277.83698489,68.6173537127906
3,2008-06-18T11:16:00,496655.49758685,6777277.73148678,68.6303784053035
3,2008-06-18T11:31:00,496655.375458978,6777277.62295768,68.6433353849675
3,2008-06-18T11:46:00,496655.272185404,6777277.51949629,68.6564245622239
3,2008-06-18T12:01:00,496655.125518282,6777277.40545896,68.6581317560003
3,2008-06-18T12:16:00,496655.03749372,6777277.31007012,68.6625676281851
3,2008-06-18T12:31:00,496654.919967055,6777277.20569948,68.6419490482552
3,2008-06-18T12:46:00,496654.799318517,6777277.10201248,68.6296508237479
3,2008-06-18T13:01:00,496654.675961686,6777276.99761966,68.6116322153847
3,2008-06-18T13:16:00,496654.54166821,6777276.89093374,68.5853324560629
3,2008-06-18T13:31:00,496654.404638687,6777276.78399236,68.5450647178668
3,2008-06-18T13:46:00,496654.240402027,6777276.67131927,68.5240939100185
3,2008-06-18T14:01:00,496654.113799999,6777276.56820826,68.4725593372406
3,2008-06-18T14:16:00,496653.973703347,6777276.46189673,68.4182703111034
3,2008-06-18T14:31:00,496653.822537935,6777276.35374604,68.3777224583581
3,2008-06-18T14:46:00,496653.689951109,6777276.25189651,68.3260053354351
3,2008-06-18T15:01:00,496653.519605771,6777276.1396487,68.2798471359948
3,2008-06-18T15:16:00,496653.363401257,6777276.02891054,68.1810590619675
3,2008-06-18T15:31:00,496653.232866116,6777275.93019402,68.1291947092823
3,2008-06-18T15:46:00,496653.110618331,6777275.83256133,68.0579872392904
3,2008-06-18T16:01:00,496652.897914016,6777275.70695571,67.9896478306458
3,2008-06-18T16:16:00,496652.773254403,6777275.6076972,67.9213164603773
3,2008-06-18T16:31:00,496652.600380526,6777275.49519044,67.8557177611243
3,2008-06-18T16:46:00,496652.435614658,6777275.38402952,67.790094434339
3,2008-06-18T17:01:00,496652.300647937,6777275.28087063,67.7190288248371
3,2008-06-18T17:16:00,496652.168226675,6777275.1790661,67.6785809117438
3,2008-06-18T17:31:00,496651.982665347,6777275.05986272,67.6185980314262
3,2008-06-18T17:46:00,496651.88602775,6777274.96537123,67.5672650236222
3,2008-06-18T18:01:00,496651.735352164,6777274.85612775,67.5518909828403
3,2008-06-18T19:17:00,496651.180615148,6777274.27191343,67.4511664070692
3,2008-06-18T19:32:00,496651.096568501,6777274.17392971,67.4530925053773
3,2008-06-18T19:47:00,496650.970276588,6777274.06213999,67.45508680226
3,2008-06-18T20:03:00,496650.850793773,6777273.94695502,67.4908651209703
3,2008-06-18T20:17:00,496650.763102807,6777273.8514775,67.4925528015243
3,2008-06-18T20:32:00,496650.66110311,6777273.74583179,67.5224421212337
3,2008-06-18T20:54:00,496650.493236793,6777273.5888088,67.5738869605797
3,2008-06-18T21:02:00,496650.430221242,6777273.52727401,67.587655917118
3,2008-06-18T21:17:00,496650.336888555,6777273.42224501,67.6121596578273
3,2008-06-18T21:32:00,496650.227525736,6777273.31241944,67.6449608303147
3,2008-06-18T21:48:00,496650.148236254,6777273.20921942,67.6945265454547
3,2008-06-18T22:02:00,496650.027413737,6777273.09894638,67.7188178839026
3,2008-06-18T22:17:00,496649.952240007,6777273.00093704,67.7653155248111
3,2008-06-18T22:32:00,496649.83713002,6777272.89094351,67.8063977122233
3,2008-06-18T22:47:00,496649.727534009,6777272.78251973,67.8389789696109
3,2008-06-18T23:02:00,496649.655485369,6777272.68402514,67.8439460411353
3,2008-06-18T23:17:00,496649.534640483,6777272.57446152,67.9014755456835
3,2008-06-18T23:32:00,496649.4301993,6777272.46820535,67.9285044046526
3,2008-06-18T23:47:00,496649.341855209,6777272.36591217,67.9500896799454
3,2008-06-19T00:02:00,496649.199349234,6777272.25059312,67.9686497683721
3,2008-06-19T00:17:00,496649.102622208,6777272.14773079,67.9817021646244
3,2008-06-19T00:32:00,496648.994610587,6777272.043451,68.0085195845543
3,2008-06-19T00:47:00,496648.89993398,6777271.94359229,68.0186140727698
3,2008-06-19T01:02:00,496648.772657528,6777271.83595436,68.0369656113678
3,2008-06-19T01:17:00,496648.68322024,6777271.73825398,68.0333250323276
3,2008-06-19T01:32:00,496648.540351707,6777271.62449895,68.0183746335023
3,2008-06-19T01:47:00,496648.431229994,6777271.5244785,68.0226926302747
3,2008-06-19T02:02:00,496648.295214638,6777271.41722441,68.0408393799102
3,2008-06-19T02:17:00,496648.181544226,6777271.31334098,68.0036390472309
3,2008-06-19T02:32:00,496648.053584217,6777271.20829234,67.9968155536627
3,2008-06-19T02:47:00,496647.909394643,6777271.09917646,67.9954303771176
3,2008-06-19T03:02:00,496647.797770425,6777270.99802019,67.966494242537
3,2008-06-19T03:17:00,496647.646474837,6777270.88418027,67.9154148146356
3,2008-06-19T03:32:00,496647.536987199,6777270.78573711,67.9085320815173
3,2008-06-19T03:47:00,496647.424630045,6777270.68645414,67.887759963489
3,2008-06-19T04:02:00,496647.297154857,6777270.58050664,67.8754132107413
3,2008-06-19T04:17:00,496647.150630702,6777270.46979944,67.849111709979
3,2008-06-19T04:32:00,496647.018157421,6777270.3611459,67.8063763447105
3,2008-06-19T04:47:00,496646.895646092,6777270.25797184,67.8051391884374
3,2008-06-19T05:02:00,496646.805249707,6777270.16383277,67.7927680089065
3,2008-06-19T05:17:00,496646.665611489,6777270.05037792,67.7584990331098
3,2008-06-19T05:32:00,496646.559724348,6777269.94949512,67.7407673663795
3,2008-06-19T05:47:00,496646.406723402,6777269.83262716,67.7314238357692
3,2008-06-19T06:02:00,496646.298619752,6777269.72986951,67.7414317062695
3,2008-06-19T06:17:00,496646.175001248,6777269.62109566,67.7489226800886
3,2008-06-19T06:32:00,496646.067620325,6777269.516438,67.759064970787
3,2008-06-19T06:47:00,496645.949865485,6777269.4077801,67.7581760711329
3,2008-06-19T07:02:00,496645.831864011,6777269.29964245,67.7877961991047
3,2008-06-19T07:17:00,496645.742989115,6777269.2006715,67.8423558422555
3,2008-06-19T07:32:00,496645.61504256,6777269.08720691,67.8555430577704
3,2008-06-19T07:47:00,496645.541162839,6777268.9875786,67.8661166493669
3,2008-06-19T08:02:00,496645.420948986,6777268.87733479,67.9207651442083
3,2008-06-19T08:17:00,496645.314572741,6777268.77014309,67.958718624479
3,2008-06-19T08:32:00,496645.189716005,6777268.65606859,68.0024316322771
3,2008-06-19T08:47:00,496645.124429641,6777268.5569481,68.0130316334389
3,2008-06-19T09:02:00,496645.044924922,6777268.45679597,68.0707098772192
3,2008-06-19T09:17:00,496644.923644345,6777268.34114571,68.0923295748394
3,2008-06-19T09:32:00,496644.81672762,6777268.23530201,68.1746584088429
3,2008-06-19T09:47:00,496644.739880454,6777268.13584489,68.2017956860103
3,2008-06-19T10:02:00,496644.628810567,6777268.02526138,68.2509112374364
3,2008-06-19T10:17:00,496644.540560967,6777267.92486795,68.3000179309558
3,2008-06-19T10:32:00,496644.4211244,6777267.81336424,68.3436265379944
3,2008-06-19T10:47:00,496644.334119763,6777267.70939026,68.337521077517
3,2008-06-19T11:02:00,496644.2298553,6777267.60476619,68.3753953630784
3,2008-06-19T11:17:00,496644.109408496,6777267.49635872,68.4160774285367
3,2008-06-19T11:32:00,496644.017716753,6777267.39820638,68.4316374311863
3,2008-06-19T11:47:00,496643.891658916,6777267.28944459,68.4554685404287
3,2008-06-19T12:02:00,496643.78347575,6777267.18855842,68.4680782476125
3,2008-06-19T12:17:00,496643.670035649,6777267.08544401,68.4725484460604
3,2008-06-19T12:32:00,496643.54851662,6777266.98076858,68.4684819034956
3,2008-06-19T12:47:00,496643.432140675,6777266.87845412,68.4532998096128
3,2008-06-19T13:02:00,496643.315112553,6777266.77795329,68.4519453623839
3,2008-06-19T13:17:00,496643.195433618,6777266.67660676,68.4284618402999
3,2008-06-19T13:32:00,496643.067007718,6777266.57551302,68.4101710750664
3,2008-06-19T13:47:00,496642.955477295,6777266.47632781,68.3672786008934
3,2008-06-19T14:02:00,496642.815966545,6777266.37363877,68.3461803910237
3,2008-06-19T14:17:00,496642.68553336,6777266.27007772,68.2809719883597
3,2008-06-19T14:32:00,496642.527233535,6777266.16265832,68.2543240461019
3,2008-06-19T14:47:00,496642.395820973,6777266.06201353,68.2055588925513
3,2008-06-19T15:02:00,496642.272461677,6777265.9634418,68.1070028632513
3,2008-06-19T15:17:00,496642.095892085,6777265.84969825,68.0582831298346
3,2008-06-19T15:32:00,496641.953243305,6777265.74800718,68.0011027194835
3,2008-06-19T15:47:00,496641.799205547,6777265.64565047,67.9188312471484
3,2008-06-19T16:02:00,496641.638592441,6777265.54630595,67.8637340599422
3,2008-06-19T16:17:00,496641.477545284,6777265.43870368,67.7984080555154
3,2008-06-19T16:32:00,496641.346547833,6777265.33710746,67.708204837823
3,2008-06-19T16:47:00,496641.187490481,6777265.23228635,67.65918572704
3,2008-06-19T17:02:00,496641.058698766,6777265.13344045,67.5910746791437
3,2008-06-19T17:17:00,496640.895992975,6777265.02201333,67.503674271715
3,2008-06-19T17:32:00,496640.748777088,6777264.91663554,67.455045900398
3,2008-06-19T17:47:00,496640.610451073,6777264.81132554,67.3982333170206
3,2008-06-19T18:02:00,496640.450840374,6777264.69922173,67.3330676250243
3,2008-06-19T18:17:00,496640.328340552,6777264.59893398,67.3067329718008
3,2008-06-19T18:48:00,496640.071973494,6777264.38808298,67.2349922461908
3,2008-06-19T19:02:00,496639.949773622,6777264.28733099,67.2308036822695
3,2008-06-19T19:17:00,496639.799651695,6777264.17330114,67.2157578312459
3,2008-06-19T19:33:00,496639.703108118,6777264.07390879,67.2064337688889
3,2008-06-19T19:48:00,496639.529475972,6777263.95161081,67.2164307752092
3,2008-06-19T20:03:00,496639.46750894,6777263.86211208,67.2154341230795
3,2008-06-19T20:17:00,496639.350082692,6777263.75544422,67.2117292068325
3,2008-06-19T20:32:00,496639.246918386,6777263.6497163,67.2026834715672
3,2008-06-19T20:47:00,496639.119427693,6777263.53792596,67.2378195861481
3,2008-06-19T21:02:00,496639.03361782,6777263.44161519,67.3196712965965
3,2008-06-19T21:17:00,496638.916305291,6777263.32586515,67.2999364509782
3,2008-06-19T21:32:00,496638.822399653,6777263.21819672,67.3188655964429
3,2008-06-19T21:47:00,496638.710670657,6777263.11170536,67.3594353491878
3,2008-06-19T22:02:00,496638.626509103,6777263.01037351,67.3946606920236
3,2008-06-19T22:17:00,496638.510760567,6777262.8988408,67.4272089230119
3,2008-06-19T22:32:00,496638.425702868,6777262.80043847,67.4926564320619
3,2008-06-19T22:47:00,496638.305567291,6777262.68437536,67.4895880645431
3,2008-06-19T23:02:00,496638.247445815,6777262.59314968,67.5439713298649
3,2008-06-19T23:17:00,496638.126515898,6777262.4797055,67.5737332346661
3,2008-06-19T23:32:00,496638.025791635,6777262.37549002,67.6282702496298
3,2008-06-19T23:47:00,496637.914413662,6777262.26864648,67.6716131692556
3,2008-06-20T00:02:00,496637.811132949,6777262.16402258,67.7176581471425
3,2008-06-20T00:17:00,496637.702728215,6777262.05714424,67.7334093504986
3,2008-06-20T00:32:00,496637.602134731,6777261.95338274,67.7436479672124
3,2008-06-20T00:47:00,496637.519265587,6777261.85707687,67.7648026410767
3,2008-06-20T01:02:00,496637.410581187,6777261.75123276,67.7749063175111
3,2008-06-20T01:17:00,496637.272389504,6777261.63761426,67.7710851394118
3,2008-06-20T01:32:00,496637.187052908,6777261.54098944,67.7701343265234
3,2008-06-20T01:47:00,496637.039235772,6777261.43046395,67.8157134271046
3,2008-06-20T02:02:00,496636.927969589,6777261.32342244,67.7706675845723
3,2008-06-20T02:17:00,496636.794273486,6777261.21431063,67.7888083851169
3,2008-06-20T02:32:00,496636.706187648,6777261.11732036,67.7739076274468
3,2008-06-20T02:47:00,496636.570107952,6777261.00628425,67.7837722091165
3,2008-06-20T03:02:00,496636.462117111,6777260.89902506,67.7223220068599
3,2008-06-20T03:17:00,496636.351742587,6777260.798964,67.7347883549293
3,2008-06-20T03:32:00,496636.242790025,6777260.69449589,67.6730462918797
3,2008-06-20T03:47:00,496636.103102287,6777260.58614822,67.6717313860026
3,2008-06-20T04:02:00,496635.950290612,6777260.47345244,67.675889902221
3,2008-06-20T04:17:00,496635.82468265,6777260.36663661,67.6415838216509
3,2008-06-20T04:32:00,496635.698545698,6777260.26153057,67.6044761209589
3,2008-06-20T04:47:00,496635.577773236,6777260.15800942,67.5948961300711
3,2008-06-20T05:02:00,496635.439205559,6777260.04644877,67.560537268929
3,2008-06-20T05:17:00,496635.308073361,6777259.93915142,67.5234760122421
3,2008-06-20T05:32:00,496635.184864407,6777259.83426174,67.5139376720028
3,2008-06-20T05:47:00,496635.075657825,6777259.73139914,67.4852933576094
3,2008-06-20T06:02:00,496634.955638495,6777259.62546961,67.4841337155715
3,2008-06-20T06:17:00,496634.820617562,6777259.51226661,67.4638695337411
3,2008-06-20T06:32:00,496634.725328094,6777259.41114536,67.4492109911888
3,2008-06-20T06:47:00,496634.613593618,6777259.30692175,67.4646949993459
3,2008-06-20T07:02:00,496634.48697882,6777259.19505695,67.4555424034774
3,2008-06-20T07:17:00,496634.367096032,6777259.08897476,67.481993132795
3,2008-06-20T07:32:00,496634.287637452,6777258.99278102,67.4949432332453
3,2008-06-20T07:47:00,496634.148432101,6777258.87505852,67.5051639742701
3,2008-06-20T08:02:00,496634.05859807,6777258.77514811,67.5567476703742
3,2008-06-20T08:17:00,496633.94078614,6777258.66316838,67.5808326756779
3,2008-06-20T08:32:00,496633.854509698,6777258.5613942,67.6131483693708
3,2008-06-20T08:47:00,496633.73665949,6777258.44964472,67.6483252769621
3,2008-06-20T09:02:00,496633.648626776,6777258.34466219,67.6809036157749
3,2008-06-20T09:17:00,496633.565645332,6777258.24221265,67.7188764685118
3,2008-06-20T09:32:00,496633.472020424,6777258.13587152,67.7652092331206
3,2008-06-20T09:47:00,496633.368330257,6777258.02547357,67.8005753455425
3,2008-06-20T10:02:00,496633.27236081,6777257.91808206,67.8578290310681
3,2008-06-20T10:17:00,496633.16859555,6777257.8080257,67.8987158478513
3,2008-06-20T10:32:00,496633.087506438,6777257.70869466,67.9723108818478
3,2008-06-20T10:47:00,496632.978585792,6777257.59658844,67.9937676423247
3,2008-06-20T11:02:00,496632.866554121,6777257.48511378,68.0235460046658
3,2008-06-20T11:17:00,496632.780264999,6777257.38391226,68.0805680837582
3,2008-06-20T11:32:00,496632.66747176,6777257.27457769,68.1074049686979
3,2008-06-20T11:47:00,496632.562857533,6777257.16778936,68.1258150035901
3,2008-06-20T12:02:00,496632.478314352,6777257.07005237,68.1579400653154
3,2008-06-20T12:17:00,496632.349156393,6777256.95818035,68.1872645064415
3,2008-06-20T12:32:00,496632.238022583,6777256.85329102,68.1889459531659
3,2008-06-20T12:47:00,496632.121841693,6777256.74629771,68.1989852914764
3,2008-06-20T13:02:00,496632.016023153,6777256.64316195,68.1869810193391
3,2008-06-20T13:17:00,496631.883161633,6777256.53359409,68.1857311297545
3,2008-06-20T13:32:00,496631.789716834,6777256.43685376,68.1706988611062
3,2008-06-20T13:47:00,496631.659117407,6777256.33040031,68.1446119968555
3,2008-06-20T14:02:00,496631.527505919,6777256.22615216,68.1320413999059
3,2008-06-20T14:17:00,496631.397867583,6777256.1248849,68.1084168186385
3,2008-06-20T14:32:00,496631.277413866,6777256.02240596,68.0270864664562
3,2008-06-20T14:47:00,496631.121096268,6777255.91398151,68.0032698812072
3,2008-06-20T15:02:00,496630.989481938,6777255.81059287,67.9384236781839
3,2008-06-20T15:17:00,496630.8567192,6777255.7098201,67.8788391281696
3,2008-06-20T15:32:00,496630.698030112,6777255.60018114,67.8138368525774
3,2008-06-20T15:47:00,496630.552245878,6777255.49555458,67.7459135900549
3,2008-06-20T16:02:00,496630.41398226,6777255.39482585,67.7055445062721
3,2008-06-20T16:17:00,496630.294439417,6777255.29855899,67.6211975353179
3,2008-06-20T16:32:00,496630.119218,6777255.18634157,67.5532575057846
3,2008-06-20T16:47:00,496629.95979858,6777255.07921379,67.4632354678581
3,2008-06-20T17:02:00,496629.823740386,6777254.98056817,67.3925805025698
